epoch,accuracy,loss,val_accuracy,val_loss
0,0.64996177,1.2181545864012557,0.8764188289642334,0.000707971747033298
1,0.9350931,0.20474833196365874,0.9267950654029846,0.01004332397133112
2,0.9634659,0.1171382266300802,0.9415890574455261,0.4007396399974823
3,0.9738587,0.08496931710538665,0.9382731914520264,0.0009815642843022943
4,0.97895944,0.06729784588653949,0.9479658007621765,0.17271311581134796
5,0.98071283,0.05893445135032707,0.9441397786140442,0.0
6,0.98345447,0.049305994337893976,0.9418441653251648,0.00018821375851985067
7,0.9850166,0.04556484820710077,0.9419716596603394,0.005310950800776482
